8000	0	4	100	0	0	0	0	1	0	0	96	24	40	0	0	0	0	0	33	22	40	0	0	0	5	13	3	0	0	0	0	0	2	9	11	0	0	0	0	0	0	0	3	84	12	0	0	0	0	1	2	42	40	0	0	0	1	0	2	0	0	0	0	2	0	1	4	0	0	0	5	2	0	0	3	59	39	0	0	0	0	0	0	84	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	1	0	4	0	0	0	0	85	7	0	0	0	0	0	48	44	0	0	0	1	0	1	1	0	0	0	0	
23465	2	0	0	0	0	0	2	4	7	0	0	0	0	0	0	12	124	0	0	0	0	0	0	47	51	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	8	0	0	0	0	0	0	12	102	0	0	0	0	0	0	72	51	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	2	51	0	0	0	0	0	0	123	44	0	0	0	0	0	0	6	1	0	0	0	0	0	0	8	5	0	0	0	0	0	0	12	155	0	0	0	0	0	0	24	51	0	0	0	0	0	0	0	
32265	3	0	0	0	0	0	0	6	7	0	0	0	0	0	0	11	120	0	0	0	0	0	0	51	51	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	10	0	0	0	0	0	0	8	122	0	0	0	0	0	0	56	45	0	0	0	0	0	0	4	4	0	0	0	0	0	0	2	20	0	0	0	0	0	0	1	147	0	0	0	0	0	0	27	48	0	0	0	0	0	0	2	3	0	0	0	0	0	0	5	13	0	0	0	0	0	0	12	157	0	0	0	0	0	0	13	50	0	0	0	0	0	0	0	
42436	0	0	8	0	0	0	0	0	0	1	8	0	0	0	0	0	0	5	5	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	19	0	0	0	0	0	0	8	7	0	0	0	0	0	0	7	8	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	190	0	0	0	0	0	0	7	172	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	48	0	0	0	0	0	0	3	50	0	0	0	0	0	
43213	0	0	3	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	7	1	0	0	0	0	0	0	106	0	0	0	0	0	0	4	83	0	0	0	0	0	0	8	68	0	0	0	0	0	0	1	63	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	
43215	0	0	4	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	4	0	0	0	0	0	0	4	94	0	0	0	0	0	0	0	81	0	0	0	0	0	0	9	61	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	
44902	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	202	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	49	0	0	0	0	0	0	1	57	0	0	0	0	0	
59996	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	61	86	0	0	0	0	0	0	36	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	61	0	0	0	0	0	0	61	102	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	47	0	0	0	0	0	0	77	68	0	0	0	0	0	0	57	0	2	0	0	0	0	0	0	0	0	1	3	1	0	0	0	114	0	0	0	0	0	0	12	116	0	0	0	0	0	0	10	
61064	8	0	0	0	0	0	0	1	9	0	0	0	0	0	0	5	133	0	0	0	0	0	0	17	78	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	7	0	0	0	0	0	0	3	161	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	14	0	0	0	0	0	0	2	167	0	0	0	0	0	0	0	56	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	17	0	0	0	0	0	0	2	167	0	0	0	0	0	0	5	50	0	0	0	0	0	0	0	
66975	14	13	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	8	1	3	0	0	0	0	1	5	2	0	29	51	0	0	0	0	0	1	21	42	0	0	0	0	0	0	50	11	0	0	0	0	0	1	41	14	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	
