39451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	29	0	0	0	0	0	0	15	35	0	0	0	0	0	0	11	43	0	0	0	0	0	0	0	44	0	0	0	0	0	0	158	37	0	0	0	0	0	0	96	102	0	0	0	0	0	0	47	144	0	0	0	0	0	0	52	135	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	28	0	0	6	0	0	0	0	
39671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	38	0	0	0	0	0	0	7	27	0	0	0	0	0	0	7	30	0	0	0	0	0	0	46	152	0	0	0	0	0	0	0	199	0	0	0	0	0	0	86	41	8	0	0	0	1	2	110	28	0	0	0	0	4	4	0	0	0	0	2	4	4	0	0	0	25	1	0	8	0	0	0	0	82	1	0	1	0	0	0	0	3	1	0	37	0	
39816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	32	0	0	0	0	0	0	0	36	0	0	0	0	0	0	17	22	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	167	12	0	0	0	0	2	33	103	2	0	0	0	0	6	161	0	0	0	0	0	0	0	0	140	21	5	0	0	0	0	5	14	48	0	0	0	0	0	0	5	29	1	0	0	3	4	2	0	0	0	0	4	29	0	0	0	0	67	0	0	0	
40699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	29	0	0	0	0	0	0	92	7	0	0	0	0	0	0	0	50	9	0	0	0	0	0	0	0	0	0	0	0	0	2	82	0	0	0	0	0	1	21	99	0	0	0	0	0	12	0	0	20	163	51	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	51	0	0	0	0	0	0	18	0	0	0	0	243	0	0	0	0	0	0	0	1	0	0	0	
42859	0	0	27	0	0	0	0	0	0	12	17	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	32	0	0	0	0	0	0	76	35	0	0	0	0	0	2	122	0	0	0	0	0	0	0	74	71	0	0	0	0	0	0	32	105	0	0	0	0	0	0	0	17	1	0	0	0	0	35	9	2	0	0	0	0	39	0	19	11	28	40	15	19	0	3	0	0	0	0	1	3	2	0	9	14	0	0	0	0	0	0	0	25	0	0	0	3	0	1	1	11	2	3	11	6	1	4	0	0	0	15	4	1	4	
43660	0	20	46	0	0	0	0	0	0	56	17	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	76	0	0	0	0	0	0	51	12	0	0	0	0	0	6	104	0	0	0	0	0	2	0	53	44	8	0	0	0	0	0	10	77	0	0	0	0	0	0	0	20	0	0	0	0	0	28	7	1	0	0	0	28	34	4	0	0	18	38	26	0	1	2	0	0	0	3	2	5	1	1	7	21	0	0	0	0	0	0	0	34	0	1	0	0	0	1	1	15	2	1	0	0	3	0	0	0	6	12	8	1	0	
44460	0	58	44	0	0	0	0	0	0	95	16	0	0	0	0	0	0	22	95	0	0	0	0	0	0	0	120	0	0	0	0	0	1	10	15	0	0	0	0	0	28	65	0	0	0	0	0	2	0	28	20	25	4	0	0	0	0	10	26	0	0	0	2	1	0	0	21	0	0	0	0	0	4	0	3	0	1	0	27	33	5	0	0	0	34	24	0	4	2	0	0	0	7	4	4	0	3	10	14	0	0	0	0	0	0	3	47	0	0	0	0	0	0	1	27	1	0	0	0	0	0	0	7	6	7	6	0	0	
45259	0	66	48	0	0	0	0	0	0	112	10	0	0	0	0	0	0	57	77	0	0	0	0	0	0	23	115	0	0	0	0	0	0	0	14	1	0	0	0	0	32	16	0	0	0	0	0	22	0	26	20	25	28	0	6	0	0	5	2	0	0	0	2	2	0	3	15	0	0	0	0	0	2	0	14	0	0	0	3	13	1	1	3	2	11	24	16	1	5	0	0	0	9	5	1	3	5	8	3	0	0	0	0	8	4	15	33	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	14	4	3	0	0	0	
46511	0	5	52	0	0	0	0	0	0	13	44	0	0	0	0	0	0	42	14	0	0	0	0	0	0	42	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	49	46	0	0	0	0	0	2	0	0	0	0	0	0	0	11	6	0	0	0	0	1	5	37	36	0	0	0	0	59	14	4	38	39	0	0	0	62	24	20	0	0	0	0	0	0	0	5	12	8	19	6	0	0	0	19	0	0	0	0	0	16	2	138	0	0	0	0	0	8	35	
46518	0	18	18	0	0	0	0	0	0	28	9	0	0	0	0	0	0	9	28	0	0	0	0	0	0	0	39	0	0	0	0	0	0	19	0	0	0	0	0	0	0	46	15	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	11	0	0	0	0	0	22	17	0	0	0	0	23	11	7	34	10	0	0	0	59	8	0	2	88	3	0	0	0	9	0	0	37	27	43	0	0	0	3	0	0	0	4	0	6	0	88	0	0	0	0	0	9	17	14	0	0	0	73	0	0	10	6	5	2	1	69	0	0	1	
48624	3	2	0	0	0	0	0	10	0	0	0	4	21	0	0	0	0	0	4	2	0	0	0	0	0	0	4	0	0	0	0	0	0	7	21	8	1	0	1	1	2	0	0	0	18	0	0	0	4	35	7	0	0	0	0	0	0	0	26	11	0	0	0	0	0	11	42	90	0	0	0	0	12	0	0	21	7	0	0	11	27	27	18	0	2	6	9	46	0	0	8	62	20	0	0	0	3	0	0	35	87	19	13	4	19	11	1	1	29	0	0	0	23	22	3	4	0	0	15	12	0	0	0	11	49	14	0	0	
48926	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	145	0	0	0	0	2	0	0	57	33	16	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	16	0	1	4	54	0	0	23	2	3	2	2	114	0	0	0	12	0	4	8	0	0	0	0	11	56	12	0	0	0	0	13	1	0	0	0	167	0	0	0	32	5	0	0	11	0	0	7	8	0	0	23	17	0	0	4	60	4	0	5	1	0	0	33	
