34402	0	0	0	2	0	0	0	0	0	0	0	5	41	0	0	0	0	0	0	0	1	7	3	0	0	0	0	0	0	2	9	0	0	0	0	0	5	0	0	0	0	0	0	0	114	28	0	0	0	0	0	0	0	100	24	0	0	0	0	0	0	0	123	0	0	0	0	2	6	0	0	0	0	0	0	106	67	0	0	0	0	31	11	2	2	0	2	0	0	61	3	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	7	129	0	0	0	0	10	28	23	0	0	0	0	0	4	38	0	0	0	0	0	0	
34413	0	0	0	0	0	2	9	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	3	13	0	0	0	0	0	0	19	105	0	0	0	0	0	0	68	53	0	0	0	0	0	0	25	92	0	0	0	0	0	0	28	86	0	0	59	1	0	0	0	2	0	0	72	3	0	0	0	1	0	0	5	47	0	0	0	0	0	0	47	3	0	0	0	0	1	5	41	0	0	0	0	0	0	1	30	2	0	0	0	0	0	0	21	35	15	0	0	0	0	12	52	11	0	0	0	0	0	
34421	0	0	0	0	0	0	16	0	0	0	0	0	0	3	13	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	19	0	0	0	0	0	0	26	93	0	0	0	0	0	0	28	86	0	0	0	0	0	0	58	58	0	0	0	0	0	0	55	60	0	0	5	47	0	0	0	0	0	0	47	3	0	0	0	0	1	0	45	30	0	0	0	0	0	0	59	20	0	0	0	0	0	0	22	35	15	0	0	0	0	12	53	11	0	0	0	0	0	1	12	24	0	0	0	0	0	0	11	16	0	0	0	0	0	
35212	0	0	0	0	0	12	28	0	0	0	0	0	0	19	21	0	0	0	0	0	0	7	38	0	0	0	0	0	0	7	39	0	0	0	0	0	0	28	65	0	0	0	0	0	0	27	64	0	0	0	0	0	0	41	41	0	0	0	0	0	0	0	79	1	3	59	2	0	0	0	0	0	0	79	3	0	0	0	0	0	0	22	44	9	0	0	0	0	7	37	8	0	0	0	0	0	6	37	6	0	0	0	0	0	2	33	0	0	0	0	0	0	0	29	16	5	0	0	0	0	0	60	21	0	0	0	0	0	
36801	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	2	104	11	0	0	0	0	0	0	21	94	0	0	0	0	1	0	0	0	0	0	0	0	50	102	0	0	0	0	8	5	16	18	9	6	0	0	31	1	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	125	1	0	0	0	9	21	14	27	0	0	0	0	5	49	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	70	1	0	0	0	0	5	43	6	0	0	0	0	0	41	4	0	0	0	0	0	
38444	0	0	0	0	1	95	0	0	0	0	0	0	0	24	73	0	0	0	0	0	0	36	55	0	0	0	0	0	0	39	39	0	0	0	37	26	0	0	0	0	0	0	26	0	0	0	0	0	2	13	10	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	101	0	0	0	0	0	0	9	108	0	0	0	0	0	0	18	91	0	0	0	0	0	0	78	17	0	0	0	0	0	0	0	34	4	0	0	0	0	0	0	12	10	0	0	0	0	0	0	5	8	0	0	0	0	0	0	7	0	0	0	0	0	
43216	2	39	0	0	0	0	0	0	0	6	32	12	0	0	0	0	6	39	14	0	0	0	0	0	5	26	9	0	0	0	0	0	0	33	0	0	0	0	0	0	0	23	0	0	2	13	9	0	0	25	9	0	0	0	20	3	0	0	43	0	0	0	0	0	0	2	0	0	6	59	0	0	6	14	0	0	13	31	4	3	0	0	29	0	0	0	60	1	0	0	2	0	0	0	78	0	0	25	35	2	1	26	0	0	37	41	0	0	0	0	0	7	7	3	41	7	1	1	1	1	0	0	61	2	0	0	14	0	
44017	1	24	2	0	0	0	0	0	0	17	28	12	0	0	0	0	10	43	9	0	0	0	0	0	1	9	19	0	0	0	0	0	0	19	0	0	10	0	0	0	0	8	0	0	0	26	31	0	0	7	11	0	0	0	35	3	0	0	33	0	0	0	0	0	0	0	0	0	4	87	0	2	25	18	13	0	7	1	0	5	0	0	33	9	0	0	55	0	0	0	0	0	0	0	90	0	0	46	23	2	2	0	2	0	25	22	0	0	0	0	14	7	1	0	44	0	1	18	7	0	0	13	44	0	0	13	5	0	
44814	3	30	0	0	0	0	0	0	0	25	1	1	0	0	0	0	0	37	21	3	0	0	0	0	2	29	23	0	0	0	0	0	0	21	0	0	0	0	0	0	0	4	0	0	18	25	0	0	0	0	0	0	2	13	50	3	0	0	7	0	0	0	48	1	0	0	0	0	1	52	17	0	11	8	0	2	0	52	0	5	27	17	32	0	0	0	0	5	0	0	41	9	0	0	44	0	0	34	31	0	3	6	0	3	0	48	7	0	0	23	4	0	11	9	0	0	0	13	32	1	0	0	29	0	1	45	0	0	
44815	3	28	0	0	0	0	0	0	0	24	4	4	0	0	0	0	0	49	17	0	0	0	0	0	2	12	32	0	0	0	0	0	0	18	0	0	3	0	0	0	0	1	0	0	17	38	0	0	0	0	0	0	0	0	69	3	0	0	12	0	0	0	29	1	0	0	0	2	1	74	1	0	31	10	0	0	0	29	0	5	7	14	52	0	0	0	2	5	0	0	23	9	0	0	62	0	0	23	38	0	3	11	0	0	0	51	0	0	0	24	7	0	10	0	2	0	0	20	28	1	0	0	37	0	1	41	0	0	
44819	0	24	4	4	0	0	0	0	0	48	17	0	0	0	0	0	2	12	31	0	0	0	0	0	0	0	28	0	0	0	0	0	0	1	0	0	17	37	0	0	0	0	0	0	0	0	68	3	0	0	12	0	0	0	29	1	0	0	21	0	0	0	0	0	30	10	0	0	0	29	0	5	7	14	52	0	0	0	2	5	0	0	23	9	0	0	61	0	0	7	2	0	0	0	78	0	0	50	0	0	0	24	7	0	10	0	2	0	0	20	28	1	0	0	36	0	1	40	0	0	0	31	10	0	0	26	15	0	
45609	0	12	39	8	0	0	0	0	0	36	3	0	0	0	0	0	0	33	0	0	0	0	0	0	0	26	16	0	0	3	6	0	1	2	1	8	2	0	2	0	0	17	0	0	0	2	4	0	0	4	0	0	14	41	0	0	0	8	6	0	7	25	25	1	0	1	0	0	38	30	9	0	0	15	6	0	0	32	31	0	0	26	14	2	1	46	0	2	49	23	7	0	0	0	0	9	12	0	0	19	22	3	0	28	6	32	10	0	3	12	7	20	0	20	9	0	8	27	2	0	2	9	0	0	0	15	32	1	
45616	0	33	0	0	0	0	0	0	0	23	9	0	0	3	3	0	0	39	15	0	0	0	3	1	0	5	40	0	0	0	0	0	0	7	0	0	6	28	0	0	0	8	0	0	14	37	11	0	0	0	8	0	0	0	75	2	0	0	7	0	0	0	44	0	0	11	19	2	1	55	0	0	40	32	0	0	0	3	0	11	6	3	61	6	0	0	0	0	0	0	48	2	0	0	45	0	0	13	18	0	11	22	0	0	2	14	0	0	0	22	19	0	0	0	0	0	1	31	20	1	0	0	14	0	0	39	0	0	
