3428	0	0	55	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	25	0	0	0	0	0	11	83	21	0	0	0	0	11	0	2	137	11	0	0	0	2	0	0	64	32	0	0	0	0	0	0	59	0	0	0	0	0	4	9	5	3	0	0	6	12	0	0	0	4	4	4	38	0	0	0	0	73	9	0	0	0	0	0	0	0	0	0	0	5	12	0	4	6	13	7	52	17	0	0	0	0	21	3	23	0	0	0	0	20	23	7	7	0	2	0	0	6	1	0	0	5	
4469	0	43	107	0	0	0	0	0	0	65	83	0	0	0	0	0	0	44	110	0	0	0	0	0	0	94	69	0	0	0	0	0	0	31	31	0	0	0	0	0	0	33	16	0	0	0	0	0	1	13	20	0	4	0	0	0	10	33	0	0	0	0	2	5	0	0	6	0	0	0	3	2	0	0	17	1	0	0	0	0	0	0	27	1	0	0	0	0	14	1	11	0	0	0	0	21	11	1	0	0	0	0	0	3	2	8	2	0	0	0	0	0	0	2	20	1	0	0	0	0	0	0	31	0	0	0	0	0	
4476	0	28	69	0	0	0	0	0	0	58	43	0	0	0	0	0	0	62	46	0	0	0	0	0	0	16	96	0	0	0	0	0	0	9	14	0	3	0	0	0	2	19	0	0	0	0	1	3	13	73	0	0	0	0	0	0	0	17	34	9	0	0	0	0	0	0	16	1	0	0	0	0	1	0	11	0	0	0	0	1	34	9	0	0	0	0	54	56	0	0	0	30	52	37	0	1	0	2	9	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	12	0	0	4	2	0	4	1	7	5	0	7	0	3	
5276	0	37	77	0	0	0	0	0	0	75	42	0	0	0	0	0	0	80	45	0	0	0	0	0	0	27	103	0	0	0	0	0	0	0	6	1	3	0	0	0	2	0	0	0	0	0	1	4	45	61	0	0	0	0	0	0	0	5	24	39	1	0	0	0	0	0	15	0	0	0	0	0	1	0	15	0	0	0	0	0	1	0	1	0	0	4	55	56	0	0	0	0	49	43	0	4	0	6	10	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	16	0	0	0	0	0	4	1	11	4	0	0	0	0	
5621	0	10	70	0	0	0	0	0	0	45	37	0	0	0	0	0	0	27	56	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	30	83	0	0	0	0	0	0	0	83	0	0	0	0	0	12	6	0	0	0	0	26	15	7	18	0	0	0	0	95	6	0	4	19	0	0	0	66	6	0	0	72	1	0	0	0	3	
5820	0	69	30	0	0	0	0	0	3	77	38	0	0	0	0	0	9	74	68	0	0	0	0	0	0	2	165	0	0	0	0	0	21	0	0	0	0	0	0	0	2	0	0	0	0	0	1	6	1	3	0	0	0	0	5	21	0	0	0	14	3	2	25	1	3	0	0	0	0	4	4	8	0	0	0	0	0	17	14	4	14	4	8	8	11	2	24	15	0	0	0	0	14	3	28	0	0	2	6	2	2	7	3	0	0	0	12	5	5	12	5	0	0	0	0	0	0	3	54	13	0	0	0	0	4	7	16	3	
7769	0	0	70	1	0	0	0	0	0	15	53	1	0	0	0	0	0	12	44	0	0	6	1	0	0	0	58	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	36	0	0	0	5	0	0	0	0	16	6	0	14	4	0	0	0	0	0	2	0	0	0	9	2	0	0	0	0	0	11	11	19	0	0	0	65	0	5	0	1	0	0	0	2	76	48	9	0	0	0	0	0	0	7	2	1	0	0	0	0	0	27	5	0	0	0	0	61	5	11	0	0	0	5	36	16	0	9	29	44	81	32	15	
8220	27	15	0	0	0	0	0	0	8	6	0	0	0	0	1	9	15	0	0	0	0	0	9	33	0	4	32	23	5	0	25	2	13	0	0	0	0	3	2	11	0	0	0	0	0	12	16	8	25	14	13	13	10	4	0	25	0	0	0	0	14	8	54	0	0	0	1	4	3	14	10	2	0	0	0	9	8	36	16	0	0	0	0	0	8	5	117	19	0	0	0	0	16	12	25	0	4	8	15	0	0	0	7	15	0	2	92	4	0	0	0	0	0	6	19	5	0	0	10	4	5	7	0	0	0	0	10	13	
8230	10	5	9	0	0	0	38	24	0	0	30	131	7	0	5	0	0	0	7	26	5	0	0	1	0	0	22	0	0	0	0	0	0	3	16	17	32	12	23	0	0	0	0	22	24	8	47	0	0	0	0	69	14	0	0	5	0	0	0	0	0	0	0	12	0	0	0	0	30	18	84	0	0	0	0	0	0	17	31	0	0	0	2	22	34	0	0	0	14	0	0	0	0	0	0	1	5	14	2	0	0	0	22	8	1	3	0	0	0	4	9	11	2	5	2	1	8	0	0	0	5	4	3	1	0	0	0	0	
8568	0	4	15	0	0	0	0	0	0	0	30	3	3	0	0	0	0	4	9	0	4	16	0	0	0	0	12	0	0	0	7	3	0	0	0	0	2	0	0	0	0	0	0	0	43	0	0	0	9	0	0	0	18	13	5	0	30	7	0	0	0	0	0	0	0	0	1	9	2	0	0	0	0	0	20	16	13	0	0	0	55	0	19	2	0	0	0	0	93	85	70	20	0	0	0	0	0	0	14	5	0	0	0	0	0	0	13	7	0	0	0	0	28	7	32	0	0	0	0	0	0	0	0	0	22	109	49	68	
